address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,review_count,stars,state
"Splendid China Mall, 4675 Steeles Ave E","{'HasTV': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True'}",H7_QV4LceybuWhuuIhlp_w,"Restaurants, Dim Sum, Chinese",Scarborough,,0,43.8245265,-79.3033537,Hi Shanghai Restaurant,16,3.5,ON
1425 Dundas Street E,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}",H7rUNMLOYNWKXTLx9poRXg,"Seafood, Chinese, Restaurants",Mississauga,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",0,43.6104956,-79.5837496,Happy Jade Seafood Chinese Restaurant,28,3,ON
"9021 Leslie Street, Unit 9 - 13","{'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '4', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}",h8zFBTYBKSwDFcHuFgwpmQ,"Hot Pot, Kebab, Restaurants, Chinese",Richmond Hill,"{'Monday': '16:0-1:0', 'Tuesday': '16:0-1:0', 'Wednesday': '16:0-1:0', 'Thursday': '16:0-1:0', 'Friday': '16:0-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-1:0'}",0,43.84824627,-79.38261744,Day & Night Angus Beef Hot Pot,42,4,ON
"7077 Kennedy Road, Unit 110","{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",HA9VtwOCvBEYqRxuJfa6Xg,"Hot Pot, Restaurants, Canadian (New), Chinese",Markham,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",0,43.8253516,-79.3074355,Emperor Hotpot,19,2.5,ON
62 Overlea Boulevard,"{'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2'}",haeyExjSiJNENQKTxTmiPQ,"Canadian (New), Chinese, Restaurants",Toronto,,1,43.7078994,-79.3433474,Faley Restaurant,28,3.5,ON
"30 Disera Drive, Suite 110","{'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'WiFi': ""u'free'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTableService': 'True', 'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'True'}",hAGqD8Qblo-NN5gmaYOd6A,"Restaurants, Chinese, Japanese, Asian Fusion, Sushi Bars",Thornhill,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:30-21:30'}",1,43.8118467,-79.45429076,Maple Sushi,12,3,ON
3250 Midland Avenue,"{'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'BikeParking': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}",HakulcKdPE-RaWCVF1GUKQ,"Desserts, Restaurants, Food, Chinese",Toronto,,1,43.8039202,-79.2863821,Aberdeen Delicatessen,31,2,ON
4413 17th Avenue SE,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'NoiseLevel': ""'quiet'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True'}",haMEAD0sGUUwfWpzSimC2w,"Taiwanese, Restaurants, Chinese",Calgary,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",0,51.0378268,-113.9704181,303 Fusion Kitchen,10,4,AB
42 Rexdale Boulevard,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2'}",HAqFrpN8ukzFZuSgTvLijw,"Thai, Indian, Chinese, Restaurants",Rexdale,"{'Monday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:30', 'Saturday': '12:0-23:30', 'Sunday': '13:0-23:0'}",1,43.7140262,-79.5587579,Faley Restaurant,46,3.5,ON
5629 Yonge Street,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}",HawJbjbA70EtOOJFzMZoSA,"Creperies, Japanese, Restaurants, Chinese",Toronto,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,43.78062017,-79.41551339,Mega Street Food Complex,41,3.5,ON
7750 Kennedy Road,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True'}",HAzqPzwxiSu2-XhJkz8ntQ,"Restaurants, Chinese",Markham,,1,43.8425059,-79.3059487,Golden Shanghai Restaurant,18,3,ON
"8338 18 Street SE, Suite 232","{'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}",HBVzTJlmv1rD2SBL1OAOTg,"Restaurants, Ethnic Food, Chinese, Imported Food, Specialty Food, Food",Calgary,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",1,50.9779302,-114.014243,Riverbend Peking House,16,3.5,AB
"10 Ravel Road, Unit 1-2","{'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True'}",He_4k_w_8bjWnoepahS2zw,"Restaurants, Taiwanese, Japanese, Coffee & Tea, Asian Fusion, Food, Chinese, Desserts",Toronto,"{'Monday': '11:30-1:0', 'Tuesday': '11:30-1:0', 'Wednesday': '11:30-1:0', 'Thursday': '11:30-1:0', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-1:0'}",1,43.79057985,-79.36609367,Petit Potato,220,3,ON
2873 Lawrence Avenue E,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",heLF99lVDRf2Z-1kCWpHdQ,"Restaurants, Ethnic Food, Chinese, Food, Specialty Food",Scarborough,"{'Monday': '15:30-23:0', 'Tuesday': '15:30-23:0', 'Wednesday': '15:30-23:0', 'Thursday': '15:30-23:0', 'Friday': '15:30-23:0', 'Saturday': '15:30-23:0', 'Sunday': '15:30-23:0'}",1,43.7534551,-79.2534705,Ding-Ho Chinese Food,13,2.5,ON
"3261 Kennedy Road, Unit 2","{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'""}",hFDFIGxTK3d5Dr4aXp3PXw,"Restaurants, Chinese",Scarborough,,1,43.8173449,-79.304192,Tsui Wah,15,3.5,ON
"3636 Steeles Avenue E, Unit 177-120","{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'Alcohol': ""'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True'}",hfeu3UZ-OrCgf5mp6RBjvA,"Chinese, Restaurants",Markham,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",1,43.8189308,-79.3306248,The Taste of Home,12,3.5,ON
8380 Kennedy Road,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}",HG9m9eldYtnX_UeMt4Yy2w,"Chinese, Dim Sum, Restaurants",Markham,,1,43.8607259,-79.304713,369 Shanghai Dim Sum,84,3.5,ON
318 Spadina Avenue,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'NoiseLevel': ""u'average'""}",HgL6gGEGoAUBKGrT6BXU4Q,"Singaporean, Restaurants, Chinese, Nightlife, Bars, Pan Asian",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,43.6536138,-79.398664,Eat Jackpot,173,3,ON
"Sheppard Centre, 4841 Yonge Street","{'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'HasTV': 'False', 'Caters': 'True', 'Alcohol': ""u'full_bar'""}",HJ928N6c5Hh2KD3lYCuabA,"Asian Fusion, Restaurants, Chinese, Thai, Japanese",North York,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-23:0'}",0,43.76265576,-79.41136796,Spring Rolls,55,2.5,ON
"6404 Bowness Rd NW, Unit 105","{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'GoodForKids': 'True'}",hKf6pKpz4VaJ3IOP9zusSQ,"Thai, Restaurants, Food, Chinese",Calgary,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",1,51.0860468,-114.180016,Spoonful Chinese & Thai Cuisine,27,3.5,AB
464 Sherbourne Street,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True'}",hlT80WkPUW5Vby5UlC0wmg,"Restaurants, Chinese",Toronto,"{'Monday': '15:30-23:0', 'Tuesday': '15:30-23:0', 'Wednesday': '15:30-23:0', 'Thursday': '10:0-22:0', 'Friday': '15:30-23:0', 'Saturday': '15:30-23:0', 'Sunday': '15:30-23:0'}",0,43.6664587,-79.3746196,Westown Chinese,13,1.5,ON
