business_id,food.pos,food.neg,service.pos,service.neg,ambience.pos,ambience.neg,price.pos,price.neg,misc.pos,misc.neg,review counts,star,fp,fn,sp,sn,ap,an,pp,pn,mp,mn
ojXlVfeYKBisI6EJ0UizAA,36,-3,24,-3.5,11.75,-3,8,-1,3,-2,13,3.5,2.769230769,-0.230769231,1.846153846,-0.269230769,0.903846154,-0.230769231,0.615384615,-0.076923077,0.230769231,-0.153846154
OkKwxF0mGPUzRVOPAWSHFw,26.5,-26.5,46.75,-27,4.75,-16,10,-4,5,-2,14,2,1.892857143,-1.892857143,3.339285714,-1.928571429,0.339285714,-1.142857143,0.714285714,-0.285714286,0.357142857,-0.142857143
OllK5_S-7svgSwbUfx1xYA,957.25,-356.25,585.5,-442.5,204.75,-128.25,129.25,-58,112.25,-67.75,379,3.5,2.525725594,-0.939973615,1.544854881,-1.167546174,0.540237467,-0.338390501,0.341029024,-0.153034301,0.296174142,-0.178759894
OLLw7c024G17K6RUUuKDPQ,26,-9,23.5,-14,12,-4,5,-1,6,0,16,4,1.625,-0.5625,1.46875,-0.875,0.75,-0.25,0.3125,-0.0625,0.375,0
OlSpcJY_nXqWbdwdg4SNvA,87.5,-69,77.5,-61,33,-30,10.5,-9,17.5,-4,34,3,2.573529412,-2.029411765,2.279411765,-1.794117647,0.970588235,-0.882352941,0.308823529,-0.264705882,0.514705882,-0.117647059
oMF1F795PpnITiNfOR1e2A,92.5,-10.5,71.25,-12,23,-7.25,13,0,9,-1,25,4,3.7,-0.42,2.85,-0.48,0.92,-0.29,0.52,0,0.36,-0.04
oNZgQTBzazjS6JQBvmE_HA,52.875,-29.5,26,-22,33.75,-15.5,3,-5,5,-2,19,3,2.782894737,-1.552631579,1.368421053,-1.157894737,1.776315789,-0.815789474,0.157894737,-0.263157895,0.263157895,-0.105263158
OR13v_9zCWGstIV_JwvFHQ,24.5,-12,42,-16.5,2,-5,3.5,-7.5,1,-1.5,13,2.5,1.884615385,-0.923076923,3.230769231,-1.269230769,0.153846154,-0.384615385,0.269230769,-0.576923077,0.076923077,-0.115384615
oRgoOhwCex1X9j1iQ9ou3w,402.125,-297.5,391,-278.5,152.5,-97.25,97,-44,55.25,-31.75,169,3.5,2.37943787,-1.76035503,2.313609467,-1.647928994,0.902366864,-0.575443787,0.573964497,-0.26035503,0.326923077,-0.187869822
OS5IyYEXgYV9_Z0iS4MkOw,13,-16,8.5,-6,4,-3,4,-1,1,0,10,4,1.3,-1.6,0.85,-0.6,0.4,-0.3,0.4,-0.1,0.1,0
osReQ5btI-E12En-veu52Q,29.5,-3,25.75,-3,2,-3,6,-6,5,0,13,3.5,2.269230769,-0.230769231,1.980769231,-0.230769231,0.153846154,-0.230769231,0.461538462,-0.461538462,0.384615385,0
osvcl7Fh_J5VwUikh5Vskg,230,-118.5,247.75,-114,90.5,-47.5,59,-16.5,28,-23,113,3,2.03539823,-1.048672566,2.192477876,-1.008849558,0.800884956,-0.420353982,0.522123894,-0.146017699,0.247787611,-0.203539823
oTBKmF-wFyq5k7fEXdkAuQ,23.875,-8.5,21.75,-3,10,-4.5,2,-2.5,2,-2,12,2.5,1.989583333,-0.708333333,1.8125,-0.25,0.833333333,-0.375,0.166666667,-0.208333333,0.166666667,-0.166666667
otKF8cBMSC0kARaBGLMHtg,13,-18,14.5,-11,2,-2,1,-2,3,0,11,2,1.181818182,-1.636363636,1.318181818,-1,0.181818182,-0.181818182,0.090909091,-0.181818182,0.272727273,0
OUB81Dpb6m7HjW4ZmeSlmw,188.25,-99.5,124.25,-57.25,51,-25,27.5,-11,36.125,-13.5,88,3.5,2.139204545,-1.130681818,1.411931818,-0.650568182,0.579545455,-0.284090909,0.3125,-0.125,0.410511364,-0.153409091
oUdmQBw8RZER1gf18xpTPw,53.25,-15.5,16.5,-14.5,8.5,-3.5,6.5,0,7,0,16,3.5,3.328125,-0.96875,1.03125,-0.90625,0.53125,-0.21875,0.40625,0,0.4375,0
OVDGshcmfb4_6hyIdCu5Xg,26.25,-13,34.75,-10.5,9,-4,13.5,-2,5.5,-2,17,3.5,1.544117647,-0.764705882,2.044117647,-0.617647059,0.529411765,-0.235294118,0.794117647,-0.117647059,0.323529412,-0.117647059
ovlWOSKVjGecnaPuZLv_OQ,621.375,-393.5,614.25,-332.75,232.25,-120.25,125,-63.5,121.5,-41,235,3.5,2.644148936,-1.674468085,2.613829787,-1.415957447,0.988297872,-0.511702128,0.531914894,-0.270212766,0.517021277,-0.174468085
oVtnnGat2Wco0ksQT1cGCA,166.25,-83,152.5,-69.875,53.75,-39,23,-15.25,24.5,-15.5,71,3,2.341549296,-1.169014085,2.147887324,-0.98415493,0.757042254,-0.549295775,0.323943662,-0.214788732,0.345070423,-0.218309859
oWDLyENvjBa5LZdRGGOrow,36.5,-28.5,26.75,-13,14,-6,5,0,3,-3,20,3,1.825,-1.425,1.3375,-0.65,0.7,-0.3,0.25,0,0.15,-0.15
oWEFIvvt_kJCuk2V268XeQ,152.75,-144.75,163.25,-97.25,40.5,-33.5,28.5,-13,14,-28.5,85,3,1.797058824,-1.702941176,1.920588235,-1.144117647,0.476470588,-0.394117647,0.335294118,-0.152941176,0.164705882,-0.335294118
oWVb9wKB7W1SS4PSikxPdA,15.25,-6,22,-3,4.75,0,4,-1.5,0,0,13,3.5,1.173076923,-0.461538462,1.692307692,-0.230769231,0.365384615,0,0.307692308,-0.115384615,0,0
oWWLfYxmUpahdF-5FexnpA,19.5,-24.5,13.5,-5,1,0,1.5,0,0,-2.5,10,3,1.95,-2.45,1.35,-0.5,0.1,0,0.15,0,0,-0.25
oxS9yB0o6dsNyHviLmjZFg,101,-44,91,-39.25,23,-12.5,5,0,18,-2,40,3.5,2.525,-1.1,2.275,-0.98125,0.575,-0.3125,0.125,0,0.45,-0.05
OXW2erFOPT-Oov6wChxWYA,287,-72,232,-63.5,92.25,-33,38.5,-14,38.75,-6,124,4,2.314516129,-0.580645161,1.870967742,-0.512096774,0.743951613,-0.266129032,0.310483871,-0.112903226,0.3125,-0.048387097
OYfXGMEwcMKj_gty5e_Udg,234.125,-109.5,175.625,-88,73,-50.5,50.375,-11,34.5,-16.5,95,3,2.464473684,-1.152631579,1.848684211,-0.926315789,0.768421053,-0.531578947,0.530263158,-0.115789474,0.363157895,-0.173684211
OygJyqypKFZJIZ6r9dML7w,35,-20,12.5,-32.5,5,-6,5,-2,2,-2,10,2.5,3.5,-2,1.25,-3.25,0.5,-0.6,0.5,-0.2,0.2,-0.2
oYpuRk0nDIc3qa-II9Sa9Q,289.25,-95.875,197.5,-102.75,87,-31,48.5,-19.5,57.5,-18.5,141,3.5,2.05141844,-0.679964539,1.40070922,-0.728723404,0.617021277,-0.219858156,0.343971631,-0.138297872,0.407801418,-0.131205674
OZF7EM-W-2-V0LQOYSYhBA,253.25,-128.5,186.875,-143,81.75,-51,45.75,-15.5,48.5,-41.875,125,3,2.026,-1.028,1.495,-1.144,0.654,-0.408,0.366,-0.124,0.388,-0.335
p0aNNb7o6Ou6kn4apz4lkQ,25.875,-5.25,28.625,-9.5,6,-4,3,0,6.5,-3,10,4,2.5875,-0.525,2.8625,-0.95,0.6,-0.4,0.3,0,0.65,-0.3
P3wlOGHlptCaTeuCxDK8vQ,189.625,-52.5,114.25,-24,54.3125,-4,10.5,-1,12.5,-3.5,37,3.5,5.125,-1.418918919,3.087837838,-0.648648649,1.467905405,-0.108108108,0.283783784,-0.027027027,0.337837838,-0.094594595
P5NfFdOUSyhEjbMlfnxPpA,50.5,-34,33,-51.5,12,-14,10.5,-4,7.5,-2,20,2.5,2.525,-1.7,1.65,-2.575,0.6,-0.7,0.525,-0.2,0.375,-0.1
P7r8DnVRIVfEhwl14x7zbg,173,-88.25,116.75,-55,40.25,-17.5,19.5,-7,15,-8.5,59,3,2.93220339,-1.495762712,1.978813559,-0.93220339,0.68220339,-0.296610169,0.330508475,-0.118644068,0.254237288,-0.144067797
P7ZzfO3zOmF5y82RBiJHmg,164.25,-81.25,159.5,-39,61,-16,26.5,-4,20,-5,82,3.5,2.00304878,-0.990853659,1.945121951,-0.475609756,0.743902439,-0.195121951,0.323170732,-0.048780488,0.243902439,-0.06097561
P8Tnt4o-CruzckdhTRYD6w,63.5,-17.25,57.5,-12.5,20,-5,12.5,-1,13.5,0,29,3.5,2.189655172,-0.594827586,1.982758621,-0.431034483,0.689655172,-0.172413793,0.431034483,-0.034482759,0.465517241,0
PAJlmByrU8zAB3WsXxA30Q,271,-144.5,239.5,-123.25,70.75,-31,46,-24.5,32.625,-9,104,3.5,2.605769231,-1.389423077,2.302884615,-1.185096154,0.680288462,-0.298076923,0.442307692,-0.235576923,0.313701923,-0.086538462
pAQwza9U8OLY65Q73pAnxQ,131.25,-100.75,153.75,-147,33,-55.5,16.75,-6.5,15,-12,69,2,1.902173913,-1.460144928,2.22826087,-2.130434783,0.47826087,-0.804347826,0.242753623,-0.094202899,0.217391304,-0.173913043
pAzNUuM3DkDOglojfYMTDw,29.5,-9,26.75,-5,4,-1,2.5,0,4,0,13,4.5,2.269230769,-0.692307692,2.057692308,-0.384615385,0.307692308,-0.076923077,0.192307692,0,0.307692308,0
pbMrG6pc-dh5yePwYRNa2A,45.5,-20,54.25,-25,9,-10,2,-3,4.5,-1,23,3,1.97826087,-0.869565217,2.358695652,-1.086956522,0.391304348,-0.434782609,0.086956522,-0.130434783,0.195652174,-0.043478261
PD3ganU8NAGkqkcIXYPSxQ,253.875,-50.5,243,-43,73.75,-10,41,-5,26.75,-5.5,93,4,2.72983871,-0.543010753,2.612903226,-0.462365591,0.793010753,-0.107526882,0.440860215,-0.053763441,0.287634409,-0.059139785
Pe_Bq9cWiLD1L0BEBtrsNw,28,-7,28,-7.5,2,0,2.5,-4,1,0,14,3,2,-0.5,2,-0.535714286,0.142857143,0,0.178571429,-0.285714286,0.071428571,0
Ph_VJSwL3-6G4C_lgRgEJQ,32.75,-9.5,35.25,-11,13,-4,6.5,-2,5.5,-3,13,3.5,2.519230769,-0.730769231,2.711538462,-0.846153846,1,-0.307692308,0.5,-0.153846154,0.423076923,-0.230769231
pIB-Js9drl27qrrSjKK_eA,310.75,-163,170.5,-98.5,85.25,-49,15.5,-8,29,-10.5,106,3.5,2.931603774,-1.537735849,1.608490566,-0.929245283,0.804245283,-0.462264151,0.146226415,-0.075471698,0.273584906,-0.099056604
pJVPEicWbvcz8ATQGick6g,31.5,-20.5,16.5,-5.5,4,-2,3.5,-2,8,-6,23,4,1.369565217,-0.891304348,0.717391304,-0.239130435,0.173913043,-0.086956522,0.152173913,-0.086956522,0.347826087,-0.260869565
PkSLYsOrI5AA1LX46PguXg,64.75,-23,54.5,-33,23,-16.5,10,-2,8.5,0,22,2.5,2.943181818,-1.045454545,2.477272727,-1.5,1.045454545,-0.75,0.454545455,-0.090909091,0.386363636,0
PlJ5Tf9T4QlFQoNZf99aTg,39.125,-4.5,33.5,-13.5,15,-5,5.75,-1,7.875,-1,23,4,1.701086957,-0.195652174,1.456521739,-0.586956522,0.652173913,-0.217391304,0.25,-0.043478261,0.342391304,-0.043478261
pLj8MPkuK6OH9EtB_-6Szg,36.125,-18.875,17,-14.5,3,-5,3.5,-4,5,0,18,3.5,2.006944444,-1.048611111,0.944444444,-0.805555556,0.166666667,-0.277777778,0.194444444,-0.222222222,0.277777778,0
PM5vkmr8FqOIWE0pe3C2Fw,401,-105.75,374.25,-152.875,89.75,-46.5,32.5,-18,49,-16,101,3.5,3.97029703,-1.047029703,3.705445545,-1.513613861,0.888613861,-0.46039604,0.321782178,-0.178217822,0.485148515,-0.158415842
PMsqD6wHCfxdrZkGXIepvA,154.25,-38,146.25,-32.5,42,-31.5,18.5,-3,21,-5.5,61,3.5,2.528688525,-0.62295082,2.397540984,-0.532786885,0.68852459,-0.516393443,0.303278689,-0.049180328,0.344262295,-0.090163934
pofDmHoIsdvPcSKzb2iMag,208.75,-324,214.5,-174.75,61,-55,48.5,-24,35.875,-17,132,2.5,1.581439394,-2.454545455,1.625,-1.323863636,0.462121212,-0.416666667,0.367424242,-0.181818182,0.271780303,-0.128787879
pQyPa2pdQSQCn5gjJW_BTw,34.0625,-11,38.5,-12.5,10,-17,10,-4,10,-5.25,17,3.5,2.003676471,-0.647058824,2.264705882,-0.735294118,0.588235294,-1,0.588235294,-0.235294118,0.588235294,-0.308823529
prr5pOED31nKWUfCHUvhrA,31.5,-14,31.5,-10,14.25,-4.5,5,0,8,-8,18,4,1.75,-0.777777778,1.75,-0.555555556,0.791666667,-0.25,0.277777778,0,0.444444444,-0.444444444
PRUhSfe7ihf3nLcihudsuQ,59.5,-39,50.5,-23.5,15.5,-9.75,13.5,-2,9,-1,25,3,2.38,-1.56,2.02,-0.94,0.62,-0.39,0.54,-0.08,0.36,-0.04
pRwh3BEM-dhixAGJl_TgUA,68.5,-28.5,54.75,-31.5,23,-7,8,-8,9,-4,34,3,2.014705882,-0.838235294,1.610294118,-0.926470588,0.676470588,-0.205882353,0.235294118,-0.235294118,0.264705882,-0.117647059
pS_AReTDAwTc6YebrCdi1Q,25.5,-20,29,-27,12,-11,7,0,9,-5,15,3.5,1.7,-1.333333333,1.933333333,-1.8,0.8,-0.733333333,0.466666667,0,0.6,-0.333333333
pSTQPnaee7euEULfDgIDdg,69.75,-27,48.5,-10.5,13,-2,11.5,-3,9.5,-2.5,22,4,3.170454545,-1.227272727,2.204545455,-0.477272727,0.590909091,-0.090909091,0.522727273,-0.136363636,0.431818182,-0.113636364
PTPd2xamYtUCH00NqML-YA,19.5,-19.5,12.5,-21.5,11,-5,14,-1,4,-5.5,14,3,1.392857143,-1.392857143,0.892857143,-1.535714286,0.785714286,-0.357142857,1,-0.071428571,0.285714286,-0.392857143
pv0CUMRAJqOES16AayszlQ,111.5,-32.75,128.875,-29.75,30.5,-5,27,0,15.75,-1.5,46,4,2.423913043,-0.711956522,2.801630435,-0.64673913,0.663043478,-0.108695652,0.586956522,0,0.342391304,-0.032608696
PV1lnCp6_OVsR93El679BQ,54,-3,32,-10,8,0,3,-1,4,-1,18,3.5,3,-0.166666667,1.777777778,-0.555555556,0.444444444,0,0.166666667,-0.055555556,0.222222222,-0.055555556
PViWXTbiRkRjZhAdH0xLxg,61.75,-28,63.25,-23,29,-4,13,-1,12,-3,33,3.5,1.871212121,-0.848484848,1.916666667,-0.696969697,0.878787879,-0.121212121,0.393939394,-0.03030303,0.363636364,-0.090909091
pvo-RRtvw1zBAHRzr8669w,48.5,-41,25,-19.5,35.5,-2,5.5,-10,8,-3,12,3,4.041666667,-3.416666667,2.083333333,-1.625,2.958333333,-0.166666667,0.458333333,-0.833333333,0.666666667,-0.25
PwcZPVAxhnG-MPPpH3BsYQ,205.25,-101,166.25,-62,76,-34,23.5,-25,24,-14.25,87,3.5,2.359195402,-1.16091954,1.91091954,-0.712643678,0.873563218,-0.390804598,0.270114943,-0.287356322,0.275862069,-0.163793103
PXjFfAdj7ZJ6M5Rm19lw3w,25.25,-8,19.75,-7,4.5,0,2,0,3,0,11,3.5,2.295454545,-0.727272727,1.795454545,-0.636363636,0.409090909,0,0.181818182,0,0.272727273,0
PYiCDIzavQ6XjIYaEjfLqw,83,-44,86.75,-20,16,-9.25,11.5,-3,4,-3,25,3,3.32,-1.76,3.47,-0.8,0.64,-0.37,0.46,-0.12,0.16,-0.12
PZ08ZO0-t2r1qA5WDd6wfA,29.5,-36.25,29.5,-20,10,-10,0,-2,1,-4.5,22,2,1.340909091,-1.647727273,1.340909091,-0.909090909,0.454545455,-0.454545455,0,-0.090909091,0.045454545,-0.204545455
q_c2ZvPJJxYEFPoWMKY2vQ,334.25,-82.5,358,-66.25,129.0625,-24.5,43,-11.25,51,-13.5,113,4,2.957964602,-0.730088496,3.168141593,-0.586283186,1.142146018,-0.216814159,0.380530973,-0.099557522,0.451327434,-0.119469027
Q_Iia5C2quTUVfE5_8jObw,157,-50,170.25,-71,44.5,-17,32,-6.25,14.5,-9,72,3.5,2.180555556,-0.694444444,2.364583333,-0.986111111,0.618055556,-0.236111111,0.444444444,-0.086805556,0.201388889,-0.125
q_KQbgnaYDlPx8EHTydcBQ,156.25,-91.25,153.25,-107.125,50,-29,32.75,-15,20,-12.5,68,2.5,2.297794118,-1.341911765,2.253676471,-1.575367647,0.735294118,-0.426470588,0.481617647,-0.220588235,0.294117647,-0.183823529
Q_z6fepyiviMrqxBQn6E4w,114,-47.5,107.75,-37.25,31.5,-19.5,15,-5,15.5,-5,41,3,2.780487805,-1.158536585,2.62804878,-0.908536585,0.768292683,-0.475609756,0.365853659,-0.12195122,0.37804878,-0.12195122
q3ilBINLR7KoBBlxSqCvlA,55.25,-23,62.375,-15,12.5,-9.5,10.5,-2,5,-1,31,3.5,1.782258065,-0.741935484,2.012096774,-0.483870968,0.403225806,-0.306451613,0.338709677,-0.064516129,0.161290323,-0.032258065
Q3UkgxNNInsPcUFhsQFcrg,147,-48.25,99,-50.5,40.5,-27.5,35.5,-6.5,36,-8,72,4,2.041666667,-0.670138889,1.375,-0.701388889,0.5625,-0.381944444,0.493055556,-0.090277778,0.5,-0.111111111
q4QuS-MaVSXbIFkUZlxZ9g,109.5,-62,91.5,-57,13,-26.5,16,-2,16.25,-10,42,3,2.607142857,-1.476190476,2.178571429,-1.357142857,0.30952381,-0.630952381,0.380952381,-0.047619048,0.386904762,-0.238095238
Q4VYrJr_UPixyLXSnA4O2g,247.5,-63,221.75,-34.5,70,-20.5,43.5,-3,42.5,-5,123,4,2.012195122,-0.512195122,1.802845528,-0.280487805,0.569105691,-0.166666667,0.353658537,-0.024390244,0.345528455,-0.040650407
Q62lGVKqoKJ09lZNt2qpfw,140.75,-36.5,114.125,-25.5,58.5,-7.5,19.5,-4.75,19.5,-5.5,79,4,1.78164557,-0.462025316,1.444620253,-0.32278481,0.740506329,-0.094936709,0.246835443,-0.060126582,0.246835443,-0.069620253
Q6ql-vhEfkUiry1r0XoDTA,85,-10,76.75,-27,16.5,-11.5,12,-4,9,-4,23,3,3.695652174,-0.434782609,3.336956522,-1.173913043,0.717391304,-0.5,0.52173913,-0.173913043,0.391304348,-0.173913043
Q6tqrFKl9lnbhdo95ogSeg,20.5,-38.5,8,-12.5,9,-8,3,-2,3,-1,13,2,1.576923077,-2.961538462,0.615384615,-0.961538462,0.692307692,-0.615384615,0.230769231,-0.153846154,0.230769231,-0.076923077
Q7PWryGwFr52WMmfzqCBhA,145,-85,156.5,-96.5,40.875,-27,36.5,-6,24.75,-10,79,3,1.835443038,-1.075949367,1.981012658,-1.221518987,0.517405063,-0.341772152,0.462025316,-0.075949367,0.313291139,-0.126582278
q80WmfxmifLBdB8_rPYu1w,21,-3.5,17.5,-7.75,8,-5,6,0,1,0,11,3.5,1.909090909,-0.318181818,1.590909091,-0.704545455,0.727272727,-0.454545455,0.545454545,0,0.090909091,0
Q8-4uLtLJeXHJZZsr2Zexw,94.75,-20.5,72.75,-26,28.25,-6,17.5,-4.5,12,-3,41,3.5,2.31097561,-0.5,1.774390244,-0.634146341,0.68902439,-0.146341463,0.426829268,-0.109756098,0.292682927,-0.073170732
Q8MGRNuTnaoOG4xzReLpUg,10.5,-5,8,-18,1,-2,0,-1,1,0,15,2.5,0.7,-0.333333333,0.533333333,-1.2,0.066666667,-0.133333333,0,-0.066666667,0.066666667,0
Q8uwArm4h8bhsqxw84Gd8w,170.25,-40.75,80.75,-63,45,-23,11,-5,12.5,-8,58,3.5,2.935344828,-0.702586207,1.392241379,-1.086206897,0.775862069,-0.396551724,0.189655172,-0.086206897,0.215517241,-0.137931034
QaxDKkqYTtVYZJcqBNTnvQ,542.9375,-312.625,417.375,-145.75,150.75,-43.5,71,-9.5,79.25,-21.5,212,4,2.561025943,-1.474646226,1.96875,-0.6875,0.711084906,-0.205188679,0.33490566,-0.044811321,0.373820755,-0.101415094
qcqDjeirxvdgW5kQVkEwSA,174.375,-197.125,216.5,-269.875,113.25,-96.75,35,-26.5,28.75,-29.25,128,3,1.362304688,-1.540039063,1.69140625,-2.108398438,0.884765625,-0.755859375,0.2734375,-0.20703125,0.224609375,-0.228515625
QD1JTSxlljWOCsFuXaYUQw,43.25,-20.5,48.375,-11,14,-5,2.5,-2,4.5,-1,16,3.5,2.703125,-1.28125,3.0234375,-0.6875,0.875,-0.3125,0.15625,-0.125,0.28125,-0.0625
Qe8vFq-3HMld-ymBQLDnpg,100.125,-54,122.75,-58,38.75,-13,12,-9.5,20,-5,49,3,2.043367347,-1.102040816,2.505102041,-1.183673469,0.790816327,-0.265306122,0.244897959,-0.193877551,0.408163265,-0.102040816
qEe0mdIax3pz3DH4RPj3sQ,86.5,-33.5,68.25,-27,41.5,-8,13.5,-2,9.5,-3.5,39,4,2.217948718,-0.858974359,1.75,-0.692307692,1.064102564,-0.205128205,0.346153846,-0.051282051,0.243589744,-0.08974359
Q-eUzUjOwRlAXkwN8qDXXg,72.25,-51.5,39.5,-39,19.5,-11,9,-4.5,12.5,-2,26,2.5,2.778846154,-1.980769231,1.519230769,-1.5,0.75,-0.423076923,0.346153846,-0.173076923,0.480769231,-0.076923077
qfa4p28aOu9-VQ30mwQzUQ,75.5,-52.5,73.5,-35.5,18.5,-18,15.5,-2,8.5,-4,30,3,2.516666667,-1.75,2.45,-1.183333333,0.616666667,-0.6,0.516666667,-0.066666667,0.283333333,-0.133333333
qG0W_SEJElhnfvv29Zac_w,58,-16,34.75,-31.5,16,-8,12,-4,4,-2,21,3,2.761904762,-0.761904762,1.654761905,-1.5,0.761904762,-0.380952381,0.571428571,-0.19047619,0.19047619,-0.095238095
QG56Fy7JQ_9XgAwtj7fhjw,52.5,-21,46.5,-23,12.5,-6,2,-1,7,-4.5,26,3.5,2.019230769,-0.807692308,1.788461538,-0.884615385,0.480769231,-0.230769231,0.076923077,-0.038461538,0.269230769,-0.173076923
QGE9ZsMb7QLMsBf2OvfVMw,47.25,-22.5,50,-16.5,13,-3,7,-3,7,-2,31,3.5,1.524193548,-0.725806452,1.612903226,-0.532258065,0.419354839,-0.096774194,0.225806452,-0.096774194,0.225806452,-0.064516129
qgEKyJfuL5LBA6D3V9nR9g,199.375,-103.5,152.5,-56.25,94.25,-20,24.5,-7,50.5,-19,92,3.5,2.167119565,-1.125,1.657608696,-0.611413043,1.024456522,-0.217391304,0.266304348,-0.076086957,0.548913043,-0.206521739
qGLEE1yA1bK0YdlGI-S39A,390.5,-89.5,220.625,-78.25,83.625,-29.5,52,-11,34,-14,126,4,3.099206349,-0.71031746,1.750992063,-0.621031746,0.663690476,-0.234126984,0.412698413,-0.087301587,0.26984127,-0.111111111
qGtagj4xXNrF9rIEkiihTw,117.25,-14.5,125.5,-26.5,40.5,-6.5,13,-8.5,9,0,53,4.5,2.212264151,-0.273584906,2.367924528,-0.5,0.764150943,-0.122641509,0.245283019,-0.160377358,0.169811321,0
QHZw2L6LV1qmExNJbfhIsQ,344.875,-242.25,278.75,-224.75,70.75,-76.25,36,-21,36,-26.25,161,3,2.142080745,-1.504658385,1.73136646,-1.395962733,0.439440994,-0.473602484,0.223602484,-0.130434783,0.223602484,-0.163043478
QiRWdm4GkmtEMO_npOyBjA,33.5,-11,55.5,-17.5,12,-2,3,-3.5,4,-1,20,3.5,1.675,-0.55,2.775,-0.875,0.6,-0.1,0.15,-0.175,0.2,-0.05
qiRyyRWt6jmAxcoVW0-WHA,796.125,-319.25,685.875,-298.625,317.125,-136.5,80.5,-36.5,113.75,-46.5,301,3,2.644933555,-1.060631229,2.278654485,-0.992109635,1.053571429,-0.453488372,0.26744186,-0.121262458,0.377906977,-0.15448505
QjpSzBvyLHmsj8jR6ijq6w,15.25,-5,12.25,-9,2,-1,1.5,0,7,-4.5,14,3.5,1.089285714,-0.357142857,0.875,-0.642857143,0.142857143,-0.071428571,0.107142857,0,0.5,-0.321428571
QKJ95dgf9YqGuztaeRe2Lg,16,-8.5,13.5,-8,2,0,5.75,0,3,-1,14,3,1.142857143,-0.607142857,0.964285714,-0.571428571,0.142857143,0,0.410714286,0,0.214285714,-0.071428571
Qme4ZWzZEdZUwnpo-sPPIw,81.5,-80.5,93.5,-89.5,40,-54.5,27,-9.5,7.5,-10,58,2,1.405172414,-1.387931034,1.612068966,-1.543103448,0.689655172,-0.939655172,0.465517241,-0.163793103,0.129310345,-0.172413793
qnfFdA-Ij8jpCPk6IV6igg,67,-20.5,45,-9.5,21.5,-2.5,19.75,-6.5,4.5,-5,31,3,2.161290323,-0.661290323,1.451612903,-0.306451613,0.693548387,-0.080645161,0.637096774,-0.209677419,0.14516129,-0.161290323
QNjgoQsJyEv07XSNumolmw,32.75,-26,29,-7.5,18,-1,8.5,-1,2.5,-2,16,3,2.046875,-1.625,1.8125,-0.46875,1.125,-0.0625,0.53125,-0.0625,0.15625,-0.125
qo9JoIB9iZxGl-KQGDzEWw,60.75,-26,44.5,-7,21.5,-9.25,10.25,-5,3,0,19,3,3.197368421,-1.368421053,2.342105263,-0.368421053,1.131578947,-0.486842105,0.539473684,-0.263157895,0.157894737,0
Qqu_MRaus17-4VVmzXq1_g,187.375,-49,114.75,-55.5,41.5,-28,32,-6,15,-9.5,54,3.5,3.469907407,-0.907407407,2.125,-1.027777778,0.768518519,-0.518518519,0.592592593,-0.111111111,0.277777778,-0.175925926
Qr6KiVgv7CklIc0J3EKMCQ,121.25,-27.5,100.25,-12,37,-13.5,15,0,28,-7.5,25,4,4.85,-1.1,4.01,-0.48,1.48,-0.54,0.6,0,1.12,-0.3
qSzICKCd041EdjjGNgMYrQ,65.5,-46.5,82.25,-39.75,19,-11,11,-4,4,-3,33,3,1.984848485,-1.409090909,2.492424242,-1.204545455,0.575757576,-0.333333333,0.333333333,-0.121212121,0.121212121,-0.090909091
QTYA1yCbsCjRU6BYDdQJuw,177.625,-47,139.25,-22,77,-7.5,18,-4,43.5,-5,64,3.5,2.775390625,-0.734375,2.17578125,-0.34375,1.203125,-0.1171875,0.28125,-0.0625,0.6796875,-0.078125
qTYcqVFApm5bKlXZtmApVg,18.5,-11,25.25,-11,4,-6,4,-5.5,3.5,-1,10,2.5,1.85,-1.1,2.525,-1.1,0.4,-0.6,0.4,-0.55,0.35,-0.1
QWYKZ9mp9ggGQqGEw0LLqA,125.5,-40,76.5,-25.5,27.25,-13,5,-1,19.5,-4,43,3,2.918604651,-0.930232558,1.779069767,-0.593023256,0.63372093,-0.302325581,0.11627907,-0.023255814,0.453488372,-0.093023256
QXAEGFB4oINsVuTFxEYKFQ,224.75,-194,176.5,-202,46.5,-63,21.5,-16,35.5,-23,128,2.5,1.755859375,-1.515625,1.37890625,-1.578125,0.36328125,-0.4921875,0.16796875,-0.125,0.27734375,-0.1796875
qxdZWoRVwf4lpI_gjAN2gA,11,-7,14.5,-6.5,2,-1,5.5,0,3,-3,15,2.5,0.733333333,-0.466666667,0.966666667,-0.433333333,0.133333333,-0.066666667,0.366666667,0,0.2,-0.2
QxngAo1AnfcihXqdk3IA-g,53.25,-40.5,48,-30.5,18.25,-20,10.5,-5.25,8,-1,24,2.5,2.21875,-1.6875,2,-1.270833333,0.760416667,-0.833333333,0.4375,-0.21875,0.333333333,-0.041666667
QxnwaNgY6_e88SBfmT6k1w,39.5,-27,19,-22,9,-7,7.5,-2,4,-1,17,3,2.323529412,-1.588235294,1.117647059,-1.294117647,0.529411765,-0.411764706,0.441176471,-0.117647059,0.235294118,-0.058823529
QZ4GFIArBMGolsVi0XHgcA,62.5,-15.5,40.25,-16,28,-10.25,9,-2,7,-5.5,31,3.5,2.016129032,-0.5,1.298387097,-0.516129032,0.903225806,-0.330645161,0.290322581,-0.064516129,0.225806452,-0.177419355
